Zone;Sub Zone;Category;Date;Count;Location
Canada;New Brunswick;Deaths;2020-05-04;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-11-07;6;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-02-14;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-10-30;6;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-03-31;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-10-20;3;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-05-26;0;46.5653,-66.4619
Canada;New Brunswick;Deaths;2020-10-18;3;46.5653,-66.4619
Canada;Newfoundland and Labrador;Deaths;2020-09-21;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-08-17;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-07-04;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-09-08;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-05-17;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-05-03;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-09-28;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-10-25;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-11-27;4;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-09-23;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-04-10;3;53.1355,-57.6604
Canada;Newfoundland and Labrador;Deaths;2020-01-24;0;53.1355,-57.6604
Canada;Northwest Territories;Deaths;2020-04-27;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-02-09;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-09-13;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-04-08;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-06-26;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-07-09;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-10-27;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-06-10;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-02-01;0;64.8255,-124.8457
Canada;Northwest Territories;Deaths;2020-08-22;0;64.8255,-124.8457
Canada;Nova Scotia;Deaths;2020-07-16;63;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-03-24;0;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-09-12;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-06-04;61;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-06-26;63;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-10-25;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-10-20;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-06-01;60;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-04-14;3;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-07-01;63;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-09-06;65;44.682,-63.7443
Canada;Nova Scotia;Deaths;2020-04-10;2;44.682,-63.7443
Canada;Nunavut;Deaths;2020-07-27;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-14;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-04-08;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-07-06;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-06-03;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-01-22;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-11-13;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-03-08;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-07-18;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-09-19;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-06-30;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-06-29;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-05-27;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-08-24;0;70.2998,-83.1076
Canada;Nunavut;Deaths;2020-04-21;0;70.2998,-83.1076
Canada;Ontario;Deaths;2020-09-11;2863;51.2538,-85.3232
Canada;Ontario;Deaths;2020-05-25;2210;51.2538,-85.3232
Canada;Ontario;Deaths;2020-08-26;2848;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-16;3089;51.2538,-85.3232
Canada;Ontario;Deaths;2020-11-21;3520;51.2538,-85.3232
Canada;Ontario;Deaths;2020-04-17;524;51.2538,-85.3232
Canada;Ontario;Deaths;2020-03-08;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-04-07;153;51.2538,-85.3232
Canada;Ontario;Deaths;2020-08-02;2822;51.2538,-85.3232
Canada;Ontario;Deaths;2020-11-06;3265;51.2538,-85.3232
Canada;Ontario;Deaths;2020-04-05;119;51.2538,-85.3232
Canada;Ontario;Deaths;2020-05-20;2079;51.2538,-85.3232
Canada;Ontario;Deaths;2020-02-04;0;51.2538,-85.3232
Canada;Ontario;Deaths;2020-10-01;2899;51.2538,-85.3232
Canada;Ontario;Deaths;2020-07-07;2744;51.2538,-85.3232
Canada;Ontario;Deaths;2020-08-15;2836;51.2538,-85.3232
Canada;Prince Edward Island;Deaths;2020-05-31;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-02-08;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-07-05;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-02-27;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-07-29;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-01-30;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-03-24;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-06-20;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-07-15;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-09-27;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-09-19;0;46.5107,-63.4168
Canada;Prince Edward Island;Deaths;2020-09-23;0;46.5107,-63.4168
Canada;Quebec;Deaths;2020-11-05;6378;52.9399,-73.5491
Canada;Quebec;Deaths;2020-08-31;5760;52.9399,-73.5491
Canada;Quebec;Deaths;2020-05-28;4303;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-29;6214;52.9399,-73.5491
Canada;Quebec;Deaths;2020-09-20;5802;52.9399,-73.5491
Canada;Quebec;Deaths;2020-11-16;6651;52.9399,-73.5491
Canada;Quebec;Deaths;2020-09-28;5826;52.9399,-73.5491
Canada;Quebec;Deaths;2020-10-15;6005;52.9399,-73.5491
Canada;Quebec;Deaths;2020-06-28;5448;52.9399,-73.5491
Canada;Quebec;Deaths;2020-02-13;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-09-19;5797;52.9399,-73.5491
Canada;Quebec;Deaths;2020-02-11;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-03-01;0;52.9399,-73.5491
Canada;Quebec;Deaths;2020-11-30;7056;52.9399,-73.5491
Canada;Repatriated Travellers;Deaths;2020-10-05;0;
Canada;Repatriated Travellers;Deaths;2020-03-20;0;
Canada;Repatriated Travellers;Deaths;2020-06-25;0;
Canada;Repatriated Travellers;Deaths;2020-02-18;0;
Canada;Repatriated Travellers;Deaths;2020-04-25;0;
Canada;Repatriated Travellers;Deaths;2020-05-20;0;
Canada;Saskatchewan;Deaths;2020-04-15;4;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-06-24;13;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-07-23;16;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-01-27;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-09-14;24;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-03-27;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-06-01;11;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-02-11;0;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-05-20;7;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-04-10;3;52.9399,-106.4509
Canada;Saskatchewan;Deaths;2020-08-24;22;52.9399,-106.4509
Canada;Yukon;Deaths;2020-09-22;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-05-12;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-07-31;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-05-22;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-06-05;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-03-13;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-11-28;1;64.2823,-135.0
Canada;Yukon;Deaths;2020-10-01;0;64.2823,-135.0
Canada;Yukon;Deaths;2020-05-27;0;64.2823,-135.0
Canada;Alberta;Confirmed;2020-09-10;15304;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-07-31;10843;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-01;27664;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-06-03;7076;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-02-07;0;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-05-17;6644;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-06-07;7138;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-11-15;39329;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-10-27;26155;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-04-02;969;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-03-26;486;53.9333,-116.5765
Canada;Alberta;Confirmed;2020-08-16;12053;53.9333,-116.5765
Canada;British Columbia;Confirmed;2020-08-31;5790;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-06-02;2601;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-28;2558;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-07;2288;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-05;2947;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-09-20;7842;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-03-29;884;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-10-11;10185;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-06-13;2709;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-11;19239;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-02-13;4;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-03-27;725;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-05-14;2392;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-06-09;2669;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-07-30;3591;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-04-05;1203;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-11-24;28348;53.7267,-127.6476
Canada;British Columbia;Confirmed;2020-09-16;7498;53.7267,-127.6476
Canada;Diamond Princess;Confirmed;2020-05-12;1;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-02-03;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-02-21;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-08-03;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-02-20;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-10-30;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-10-22;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-08-10;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-07-18;0;0.0,0.0
Canada;Diamond Princess;Confirmed;2020-06-30;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-11-05;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-04-27;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-04-08;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-02-29;0;0.0,0.0
Canada;Grand Princess;Confirmed;2020-06-11;13;0.0,0.0
Canada;Grand Princess;Confirmed;2020-03-26;13;0.0,0.0
Canada;Manitoba;Confirmed;2020-05-31;295;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-09-22;1632;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-03-16;7;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-08-30;1186;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-07-17;336;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-09-10;1378;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-10-02;2072;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-02-03;0;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-06-13;303;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-06-04;298;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-06-25;316;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-04-25;267;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-11-09;8495;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-03-13;4;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-06-30;325;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-03-02;0;53.7609,-98.8139
Canada;Manitoba;Confirmed;2020-07-14;330;53.7609,-98.8139
Canada;New Brunswick;Confirmed;2020-01-26;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-03-12;1;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-07-19;169;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-03-16;6;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-05-07;120;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-05-05;119;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-09-10;193;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-03-19;11;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-07-09;166;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-03-07;0;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-10-15;292;46.5653,-66.4619
Canada;New Brunswick;Confirmed;2020-10-26;331;46.5653,-66.4619
Canada;Newfoundland and Labrador;Confirmed;2020-08-04;266;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-11-23;321;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-14;271;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-10;270;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-02;269;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-10-22;288;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-10-24;289;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-16;271;53.1355,-57.6604
Canada;Newfoundland and Labrador;Confirmed;2020-09-30;274;53.1355,-57.6604
Canada;Northwest Territories;Confirmed;2020-11-20;15;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-10-04;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-03-12;0;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-06-18;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-07;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-08-01;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-04-17;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-06-25;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-06-20;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-08-13;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-09-04;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-05-01;5;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-11-06;10;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-12-01;15;64.8255,-124.8457
Canada;Northwest Territories;Confirmed;2020-10-24;9;64.8255,-124.8457
Canada;Nova Scotia;Confirmed;2020-04-15;549;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-02-15;0;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-10-16;1093;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-06-13;1061;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-04-26;873;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-06-26;1061;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-07-09;1066;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-03-07;0;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-12-01;1315;44.682,-63.7443
Canada;Nova Scotia;Confirmed;2020-11-12;1134;44.682,-63.7443
Canada;Nunavut;Confirmed;2020-06-06;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-04-09;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-03-23;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-05-25;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-02-05;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-07-10;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-11-08;2;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-08-03;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-05-22;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-05-09;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-02-25;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-08-11;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-03-26;0;70.2998,-83.1076
Canada;Nunavut;Confirmed;2020-06-14;0;70.2998,-83.1076
Canada;Ontario;Confirmed;2020-01-25;0;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-04-19;11561;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-04-20;12063;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-03-19;257;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-04-04;3630;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-06-26;36151;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-03-06;25;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-05-18;24286;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-08-06;41635;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-09-18;48219;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-03-04;20;51.2538,-85.3232
Canada;Ontario;Confirmed;2020-04-10;6237;51.2538,-85.3232
Canada;Prince Edward Island;Confirmed;2020-06-04;27;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-11-16;68;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-11-11;68;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-11-13;68;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-03-06;0;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-11-15;68;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-03-03;0;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-02-10;0;46.5107,-63.4168
Canada;Prince Edward Island;Confirmed;2020-11-30;72;46.5107,-63.4168
Canada;Quebec;Confirmed;2020-07-04;55784;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-05-05;33425;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-09-10;64244;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-04-29;26610;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-06-20;54674;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-05-18;43636;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-07-30;59131;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-05-19;44206;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-11-18;127233;52.9399,-73.5491
Canada;Quebec;Confirmed;2020-04-21;20126;52.9399,-73.5491
Canada;Repatriated Travellers;Confirmed;2020-04-15;0;
Canada;Repatriated Travellers;Confirmed;2020-09-22;0;
Canada;Repatriated Travellers;Confirmed;2020-11-21;0;
Canada;Repatriated Travellers;Confirmed;2020-11-14;0;
Canada;Repatriated Travellers;Confirmed;2020-01-22;0;
Canada;Repatriated Travellers;Confirmed;2020-05-03;0;
Canada;Repatriated Travellers;Confirmed;2020-10-25;0;
Canada;Repatriated Travellers;Confirmed;2020-11-27;13;
Canada;Repatriated Travellers;Confirmed;2020-02-11;0;
Canada;Repatriated Travellers;Confirmed;2020-07-14;0;
Canada;Saskatchewan;Confirmed;2020-04-09;271;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-10-11;2092;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-05-15;590;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-02-22;0;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-04-05;249;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-04-02;206;52.9399,-106.4509
Canada;Saskatchewan;Confirmed;2020-11-24;6883;52.9399,-106.4509
Canada;Yukon;Confirmed;2020-06-17;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-05-31;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-07-04;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-11;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-05-12;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-09-02;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-05-17;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-10-12;15;64.2823,-135.0
Canada;Yukon;Confirmed;2020-05-14;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-10-27;22;64.2823,-135.0
Canada;Yukon;Confirmed;2020-05-06;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-06-19;11;64.2823,-135.0
Canada;Yukon;Confirmed;2020-02-26;0;64.2823,-135.0
Canada;Yukon;Confirmed;2020-03-22;0;64.2823,-135.0
Canada;Alberta;Deaths;2020-06-24;153;53.9333,-116.5765
Canada;Alberta;Deaths;2020-01-27;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-02-09;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-03-25;2;53.9333,-116.5765
Canada;Alberta;Deaths;2020-10-05;280;53.9333,-116.5765
Canada;Alberta;Deaths;2020-03-18;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-05-16;126;53.9333,-116.5765
Canada;Alberta;Deaths;2020-02-03;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-06-15;151;53.9333,-116.5765
Canada;Alberta;Deaths;2020-03-17;0;53.9333,-116.5765
Canada;Alberta;Deaths;2020-10-06;281;53.9333,-116.5765
Canada;British Columbia;Deaths;2020-04-15;72;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-02-15;0;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-10-05;242;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-03-14;1;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-03-18;7;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-07-31;195;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-02-07;0;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-03-05;0;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-10-17;251;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-07-30;194;53.7267,-127.6476
Canada;British Columbia;Deaths;2020-04-02;31;53.7267,-127.6476
Canada;Diamond Princess;Deaths;2020-04-30;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-10-04;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-03-23;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-09-20;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-03-19;0;0.0,0.0
Canada;Diamond Princess;Deaths;2020-07-03;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-11-10;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-03-27;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-02-29;0;0.0,0.0
Canada;Diamond Princess;Deaths;2020-11-12;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-08-11;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-11-24;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-10-26;1;0.0,0.0
Canada;Diamond Princess;Deaths;2020-06-14;1;0.0,0.0
Canada;Grand Princess;Deaths;2020-04-15;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-07-16;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-06-25;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-04-12;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-04-14;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-06-11;0;0.0,0.0
Canada;Grand Princess;Deaths;2020-11-18;0;0.0,0.0
Canada;Manitoba;Deaths;2020-06-02;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-09-11;16;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-06-27;7;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-10-05;23;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-10-07;27;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-04-26;6;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-03-27;1;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-02-18;0;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-09-09;16;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-11-18;190;53.7609,-98.8139
Canada;Manitoba;Deaths;2020-09-25;20;53.7609,-98.8139
Canada;New Brunswick;Deaths;2020-01-26;0;46.5653,-66.4619
